	GO:0001818	GO:0001819	GO:0002221	GO:0002224	GO:0002237	GO:0002253	GO:0002263	GO:0002456	GO:0002460	GO:0002521	GO:0002573	GO:0002683	GO:0002685	GO:0002687	GO:0002688	GO:0002697	GO:0002700	GO:0002702	GO:0002764	GO:0002768	GO:0002819	GO:0002821	GO:0002831	GO:0002832	GO:0002833	GO:0006816	GO:0007159	GO:0007249	GO:0009612	GO:0009615	GO:0010952	GO:0016032	GO:0019058	GO:0019079	GO:0019221	GO:0022407	GO:0022409	GO:0030595	GO:0031348	GO:0031349	GO:0032102	GO:0032103	GO:0032635	GO:0034341	GO:0034612	GO:0038061	GO:0042098	GO:0042110	GO:0042129	GO:0042330	GO:0042742	GO:0043123	GO:0043269	GO:0043270	GO:0044403	GO:0044409	GO:0045088	GO:0045089	GO:0045619	GO:0050727	GO:0050729	GO:0050730	GO:0050777	GO:0050778	GO:0050792	GO:0050863	GO:0050867	GO:0050900	GO:0051090	GO:0051091	GO:0051092	GO:0051235	GO:0051249	GO:0051345	GO:0051701	GO:0051924	GO:0052547	GO:0055080	GO:0060326	GO:0060759	GO:0070371	GO:0070555	GO:0070661	GO:0070663	GO:0070665	GO:0071216	GO:0071219	GO:0071396	GO:0071621	GO:0071674	GO:0071706	GO:0097191	GO:0097193	GO:0097529	GO:0097530	GO:0097696	GO:0140546	GO:1902105	GO:1903039	GO:1903131	GO:1990266	GO:2000116	GO:2001056	GO:2001233	GO:2001235	GO:2001236
GO:0051235	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2095473266811826	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0051249	0.6822840177135042	0.7112432336489345	0.7700106075083445	0.7599021308250127	-0	0.8155360641884745	-0	-0	-0	-0	-0	0.7970606550232184	0.7537530841987123	0.7327226723658337	0.7261015258438247	0.7796123754095323	0.7408556109547082	0.7259094347667188	0.7987562974463879	0.7592376913477363	0.7352423779022368	0.7142184113243877	0.16741289128430503	0.14821613412799156	0.1611412572428115	-0	-0	0.16296328041530597	-0	-0	0.14947155686399283	-0	-0	-0	0.18267526648471777	0.17184838128637436	0.16540532424137808	-0	0.15396017284102412	0.16312172428735056	0.15850003124871295	0.16555187710469482	-0	-0	-0	0.15007026660120465	-0	-0	0.9196403489741509	-0	-0	0.16518464096739555	0.17685782635009506	0.15190065636885025	-0	-0	0.816867169725075	0.7950241599393655	0.9115123200144636	0.1551580914595517	0.14426219594455203	0.16471593179152308	0.7436082843565236	0.8341229278370865	0.14757239397208619	0.9590607109060422	0.9389175061974835	-0	0.17272813806730267	0.1675297239454596	0.15971844007340932	-0	1	0.16319159607492253	-0	0.1539970798315977	0.16881397799130723	-0	-0	0.14772306217781347	0.14868342914666136	-0	-0	0.16523367463915628	0.15820099211664104	-0	-0	-0	-0	-0	-0	0.15601805243333458	0.16181978623180218	-0	-0	0.15344146826204008	-0	0.7605218738098487	0.16315234151721106	-0	-0	0.15201159967787575	0.14736965475133382	0.16955262640026983	0.15867001075438025	0.15906292918540985
GO:0051345	0.15671617081846984	0.16377341990822336	0.1585017802396203	0.15629995449446216	-0	0.16846054281009204	-0	-0	-0	-0	-0	0.16441062504525933	0.15496223715358393	0.15039659843344289	0.1489622028963097	0.16059639575495194	0.15216049379201876	0.14892061021670408	0.1647818408372341	0.15615534582847468	0.15094284507616984	0.14639149675451	0.17239272351901544	0.15151008718907294	0.1655365886849683	-0	-0	0.1537806931151974	-0	-0	0.7918778329988317	-0	-0	-0	0.17358386412965832	0.16267284194480217	0.1562191380798723	-0	0.15772651800325793	0.16769807505485138	0.1626590377700169	0.17035483035311325	-0	-0	-0	0.14097571469494585	-0	-0	0.15296854699472132	-0	-0	0.15599860795352558	0.18278033125712928	0.15549449676761784	-0	-0	0.168752773348168	0.16396491637130525	0.15154030627447396	0.15902638752014767	0.1472467424414488	0.15553033754044246	0.15275799854886807	0.1725465195347686	0.15081509852517852	0.15991585548956577	0.15783359122334736	-0	0.6907308803910924	0.7885136826848681	0.7496879364757184	-0	0.16319159607492253	1	-0	0.1577665482946873	0.8465836107943527	-0	-0	0.15097773099679548	0.13960522112752388	-0	-0	0.15604760464063158	0.14903743667746003	-0	-0	-0	-0	-0	-0	0.14686851212606178	0.15264032159896068	-0	-0	0.1443127361179244	-0	0.15643484867420893	0.1539693261860544	-0	-0	0.7574406000659958	0.780118040082266	0.1603699357099643	0.14950387752137811	0.14989475456285917
GO:0051701	-0	-0	-0	-0	0.6068816159076696	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6854540740438624	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5757791819090011	-0	-0	-0	-0	-0	-0	0.6610663011904845	-0	-0	-0	0.668034637427781	0.9339107990508527	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5888648894688842	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6805279340042544	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0051924	0.14839800977488474	0.15449827290466017	0.14994582679715646	0.14803679720975413	-0	0.15852454877586314	-0	-0	-0	-0	-0	0.15504681643641754	0.14687477303562532	0.14289622806629865	0.14164225826124222	0.1517577436638415	0.1444356107189232	0.14160586853839002	0.1553662093544262	0.14791126124087883	0.1433732581862798	0.139390074429957	0.16188690113341422	0.14386832792807333	0.15601520333601976	-0	-0	0.1458470273597968	-0	-0	0.14505088340620173	-0	-0	-0	0.162902666257686	0.153549954220683	0.14796664220870145	-0	0.14927416992344208	0.15787094794222573	0.15353805272447577	0.16014607782704576	-0	-0	-0	0.13462492002490223	-0	-0	0.14513984227339896	-0	-0	0.1477751738961287	0.7775198283196296	0.7373380683194326	-0	-0	0.15877491373217154	0.15466316338037803	0.14389469368407476	0.15040001084075405	0.1401400413077916	0.1473684632310683	0.14495640455482345	0.16201812532597634	0.14326172379452287	0.1511694960442076	0.1493669670616898	-0	0.15431130159454007	0.1498090170306355	0.1430276867081806	-0	0.1539970798315977	0.1577665482946873	-0	1	0.16319665799576744	-0	-0	0.14340371412311667	0.13341465998561142	-0	-0	0.1478177176203111	0.14170807669190566	-0	-0	-0	-0	-0	-0	0.1398084552445458	0.14485386195966718	-0	-0	0.13756432866588378	-0	0.14815388246777703	0.14601119372829535	-0	-0	0.14744170109648141	0.14307064816399473	0.15156204277548088	0.1421160249139827	0.1424577280637341
GO:0052547	0.24934665933153027	0.26058639195333944	0.16395792608129356	0.16167814922260365	-0	0.1742700180299475	-0	-0	-0	-0	-0	0.17007626208278692	0.16029310245618988	0.1555660971636487	0.1540810587698947	0.16612675361602552	0.24209156772970683	0.23693217172885367	0.17046065352516168	0.1615284231129716	0.15613163641087657	0.1514196557064919	0.17834205229708652	0.15671891661883308	0.17124219515029862	-0	-0	0.1590697731934314	-0	-0	0.7953984273645438	-0	-0	-0	0.17957559580287819	0.16827682243038813	0.16159447282640935	-0	0.16315521034054498	0.17348045449555097	0.16826252863513905	0.17623165435797308	-0	-0	-0	0.1458130710934374	-0	-0	0.15822891573884365	-0	-0	0.16136613885956386	0.18910004351301732	0.16084419111801965	-0	-0	0.17457263548443347	0.1696147360495866	0.1567502033209357	0.16450111497787767	0.1523050660594441	0.520620201940121	0.15801092524589588	0.17850132222889714	0.15599937770970823	0.1654220958387388	0.1632660747773069	-0	0.6914154698663052	0.6693590355592679	0.6363702982574094	-0	0.16881397799130723	0.8465836107943527	-0	0.16319665799576744	1	-0	-0	0.15616775457658807	0.14439435222184754	-0	-0	0.16141686932658045	0.1541589481180682	-0	-0	-0	-0	-0	-0	0.1519134943624602	0.15788908912786329	-0	-0	0.14926761507414907	-0	0.16181781730414194	0.1592650760849464	-0	-0	0.8097114584151411	0.7835755732607925	0.16589226745973742	0.15464185475895506	0.1550465322268441
GO:0055080	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0060326	-0	-0	0.2482957631997937	0.2450208658074293	0.5039766650525601	-0	0.20966638888026895	0.18709241956065445	0.2136023738159861	0.006623852613113196	0.006204581021191448	-0	-0	-0	-0	-0	-0	-0	0.25761090033758294	0.24480561815128876	-0	-0	-0	-0	-0	-0	0.005761193009674273	0.24126810473580804	0.49435582188980726	0.5672322409765789	-0	-0	-0	-0	0.5738890674534077	-0	-0	0.7811158617971762	-0	-0	-0	-0	-0	0.47881429996506225	0.4198431494187772	0.22209848046884406	0.005906788377504992	0.006467568284418512	-0	0.8232088884432394	0.547646088118537	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8100061626805922	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	0.22003733629758523	0.39695194423294156	0.006147876651162774	-0	-0	0.24039305802390243	0.4894093857945718	0.5724627469244461	0.7492668201943217	0.7642571082225142	-0	0.23094003638654836	0.23956736362478756	0.7782575480117752	0.7599089592399253	0.2271095022493359	0.5632794239497108	-0	-0	0.006503668548854729	0.7528294972720567	-0	-0	-0	-0	-0
GO:0060759	0.14256328055363734	0.14818418764772398	0.5295067566613886	0.5230298005861576	-0	0.5585319856929893	-0	-0	-0	-0	-0	0.1486887380483004	0.1411569030111744	0.13747822039012292	0.5012865910126525	0.14566125382995376	0.13890250082179467	0.1362834464940569	0.5478613851705044	0.5226036524938992	0.5071797541587696	0.49361095386366766	0.5698722975644012	0.508864216356492	0.5500554971783573	-0	-0	0.14020736182519347	-0	-0	0.13947144326887748	-0	-0	-0	0.15589852111581093	0.147311578555208	0.14216512173897308	-0	0.5272287059605041	0.5563252258484432	0.5416767215627681	0.5640034825210269	-0	-0	-0	0.12980540665370824	-0	-0	0.13955368814156446	-0	-0	0.5221416543632738	0.16302709477851657	0.1415840898212188	-0	-0	0.5593770938086123	0.5454836847239912	0.13840216161510713	0.5310467480675226	0.4961679253342199	0.14161284280825764	0.5125648150844243	0.5703144733449838	0.13781649271080726	0.14511923524581877	0.14345731110658613	-0	0.1480121779547692	0.1438650261753008	0.1375998950850386	-0	0.14772306217781347	0.15097773099679548	-0	0.14340371412311667	0.15616775457658807	-0	-0	1	0.12867988686705065	-0	-0	0.14202764094472267	0.13637811324510327	-0	-0	-0	-0	-0	-0	0.13461781507053758	0.13928927781153302	-0	-0	0.13253598901475827	-0	0.14233795852103703	0.14035907097010242	-0	-0	0.1416804703219991	0.13763965724935517	0.5349851372680926	0.5029000606091764	0.5040635201580433
GO:0070371	0.13268693543189403	0.13754275737290708	0.264523895173361	0.26151189353234255	0.18450399912391902	0.14072469315726005	0.1816455131383761	0.16445479071965488	0.1845923556347045	0.0056941411339368345	0.0053815287291356945	0.13797733774126256	0.14252821651682696	0.13906255604097878	0.13796614132813284	0.13536650679763995	0.1295101504250349	0.1272304065527236	0.2730314918144497	0.2613135395748094	0.12865536339403796	0.12543881437896529	0.14336806166636598	0.12905386671940236	0.13874371074441771	-0	0.00504477928001997	0.35239698418722115	0.1814520612178696	0.20418273660672118	0.13000461542390698	-0	-0	-0	0.28475216308388823	0.14829884942788626	0.1434758884282193	0.20125515675160932	0.13338695839660678	0.1402093918183259	0.13678121276341085	0.14200105491246923	-0	0.17648831473792403	0.18452946992082575	0.3279121238360463	0.005156066266194472	0.005578265752616975	0.14101936482301108	0.22045426697335382	0.19816034540709554	0.14330981309903565	0.15023908030321861	0.13183831211837502	-0	-0	0.14092195546091274	0.137673426473357	0.13993416199196668	0.13428518511182985	0.12604584200493646	0.14295689071197765	0.1299287156059232	0.14347097106682533	0.12856554547918725	0.14624725802599609	0.14468912047220076	0.005445389181713326	0.1489535500076423	0.14507160670034333	0.13917738351049913	-0	0.14868342914666136	0.13960522112752388	-0	0.13341465998561142	0.14439435222184754	-0	0.22003733629758523	0.12867988686705065	1	0.17576945166848276	0.005338818710457247	0.1433467184955348	0.13802373901475998	0.20806861889123623	0.20478624828792893	0.2298373125361204	0.19407844329957077	0.005177082190100011	-0	0.24843502556648375	0.35024590811033285	0.005259625605342948	0.005151367891417476	0.24484170018983833	0.20297235371962058	0.14363825255121662	0.14177763803005503	0.005605100254993067	0.005109420978205695	0.13192187688239665	0.12841164017975595	0.1465860520866018	0.13838061316029615	0.13867937539672065
GO:0070555	-0	-0	0.196062430196325	0.19373459303411977	0.5238248128452963	-0	0.1892248682107493	0.1706429908506485	0.19242492791717153	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20264995595261454	0.193581374801717	-0	-0	-0	-0	-0	-0	-0	0.19105943575488574	0.189014944826025	0.21380938596711332	-0	-0	-0	-0	0.8028442954565337	-0	-0	0.36169412275869744	-0	-0	-0	-0	-0	0.6962286960476344	0.7292957686894004	0.1772655490579473	-0	-0	-0	0.23171868969909595	0.20721490014138402	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.39695194423294156	-0	0.17576945166848276	1	-0	-0	-0	0.19043448010225023	0.5101450387723011	0.5754574946393032	0.3482924116847165	-0	-0	0.18365459090533104	0.18984436222066883	-0	-0	0.18089228132685548	0.21248255101111857	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0070661	-0	-0	0.005967332028632939	0.005895104321196942	-0	-0	0.00575527340527554	-0	-0	0.0060630956605772935	0.0057099154089588905	-0	-0	-0	-0	-0	-0	-0	0.006171911677136395	0.005890351477859948	-0	-0	-0	-0	-0	-0	0.005332256472651692	0.005812141705700297	-0	-0	-0	-0	-0	-0	0.006455136372479764	-0	-0	0.005591739995831091	-0	-0	-0	-0	-0	-0	-0	0.005385068485330258	0.7589064700377536	0.0059318903884695105	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.005781859413300409	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006147876651162774	-0	0.005338818710457247	-0	1	-0	-0	0.005792766850745809	0.005695820953944135	0.006440535773018396	0.005380873372068899	0.00548028882658043	-0	0.005582733034423104	0.005774474265970306	0.005572870481694955	0.005451482681608608	0.0054972414649936	-0	-0	-0	0.0059622442424669365	0.005404528079107991	-0	-0	-0	-0	-0
GO:0070663	0.14692491133167188	0.15290222584180954	0.16093041210293535	0.1589018222253057	-0	0.15684468299614332	-0	-0	-0	-0	-0	0.153439474731754	0.1576667681458646	0.1534367283779009	0.1521030248203525	0.15021753434453344	0.14303975892714882	0.14026392116515848	0.16668744425028498	0.15876840592990296	0.14199776664072086	0.13808960219258634	0.16013541239555032	0.14248336668163947	0.15438782612395557	-0	-0	0.15657427155418235	-0	-0	0.14364317202500362	-0	-0	-0	0.17468504517540745	0.16475884989812808	0.15882726362864769	-0	0.1477837127734205	0.15620483307182406	0.1519616819417871	0.1584318557939102	-0	-0	-0	0.14463535539157182	-0	-0	0.7417218883526324	-0	-0	0.15862377338109143	0.1687559065436686	0.14588510715704125	-0	-0	0.15708976578986847	0.15306372532619045	0.15449852144449921	0.14888710048148085	0.13882560342317873	0.158191508821917	0.14355051751414935	0.16026381133777884	0.14188836123965437	0.1622304458909045	0.1603153537872711	-0	0.16556734524104857	0.16078505133335635	0.15357653286401654	-0	0.16523367463915628	0.15604760464063158	-0	0.1478177176203111	0.16141686932658045	-0	-0	0.14202764094472267	0.1433467184955348	-0	-0	1	0.7243505285455449	-0	-0	-0	-0	-0	-0	0.1501522162343593	0.15551839114256064	-0	-0	0.14776425175580507	-0	0.15902625530998715	0.15674879095568414	-0	-0	0.14598743437582193	0.14170092910350401	0.16264744489175825	0.15260694226574636	0.15297037177444062
GO:0070665	0.1408873436921803	0.4766577573090188	0.4633304455927418	0.45772943331503213	-0	0.4884103351134991	-0	-0	-0	-0	-0	0.1468666089868384	0.15125095737545394	0.47193972276053175	0.14612344057914592	0.14391213445581677	0.13731104883352352	0.43880756747751837	0.1595331456117609	0.15226447497528137	0.13635056810166274	0.4322687012654606	0.15298972147188547	0.13679825102549992	0.4810894111228637	-0	-0	0.15024528042544796	-0	-0	0.44895424628450215	-0	-0	-0	0.1668439032204672	0.1577656729949893	0.4878404505717217	-0	0.14167682445009097	0.48650468144786635	0.14551215366304762	0.4931344487880729	-0	-0	-0	0.13921805068468315	-0	-0	0.9422213958532892	-0	-0	0.4872410087124012	0.160839183829326	0.45567538722145895	-0	-0	0.15020745968979282	0.4771397001377975	0.14833292443845209	0.1426905926212915	0.43448298262996893	0.1517337958301597	0.13778164783764132	0.49858194699594105	0.13624968859584682	0.1554458386644115	0.4922221561748288	-0	0.15850683748076858	0.15411831661967845	0.14748285296009941	-0	0.15820099211664104	0.14903743667746003	-0	0.14170807669190566	0.1541589481180682	-0	-0	0.13637811324510327	0.13802373901475998	-0	-0	0.7243505285455449	1	-0	-0	-0	-0	-0	-0	0.14432209198185358	0.1492727705712035	-0	-0	0.14211460443325077	-0	0.15250161573622537	0.48171471923259973	-0	-0	0.14002510486572312	0.44312473444210676	0.15582864737264035	0.46948812710159066	0.1469237530561501
GO:0071216	-0	-0	0.2331611885715833	0.23027103518625217	0.5721712269780321	-0	0.19735125653086696	0.17722396786729552	0.20083460546486143	0.006213463460684835	0.005843082957038725	-0	-0	-0	-0	-0	-0	-0	0.24135660756509833	0.23008091252487475	-0	-0	-0	-0	-0	-0	0.005448212068220989	0.22695343530871978	0.19712292625661176	0.6391931472659732	-0	-0	-0	-0	0.2527252061585019	-0	-0	0.21815068616056307	-0	-0	-0	-0	-0	0.5452303800790825	0.20076016850144815	0.20991069493789416	0.005578239468428858	0.006075743488175169	-0	0.24402341816034753	0.6185476762252491	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.0059184440174770685	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.24039305802390243	-0	0.20806861889123623	0.19043448010225023	0.005792766850745809	-0	-0	1	0.5565939520452274	0.25213849523948034	0.2097435796751837	0.005602846021351731	-0	0.21779128891319313	0.22544789086265166	0.00569965140832061	0.005572740609448129	0.21438130587412585	0.6350342095865343	-0	-0	0.00610759135602064	0.005523683341704872	-0	-0	-0	-0	-0
GO:0071219	-0	-0	0.22904721482403273	0.22625754119747793	0.7853401867980634	-0	0.19399362285196453	0.17451157461156327	0.1973584417819972	0.006102060354069363	0.00574445993385967	-0	-0	-0	-0	-0	-0	-0	0.23695107798076365	0.2260739855992336	-0	-0	-0	-0	-0	-0	0.005362370454807457	0.22305377675890006	0.4574442722379378	0.6349507599967872	-0	-0	-0	-0	0.5930490009109134	-0	-0	0.4448751684890423	-0	-0	-0	-0	-0	0.5431515985262095	0.5373273915268827	0.20657041451868777	0.005488285382586944	0.005969181752158656	-0	0.5640013015180723	0.8478059187921116	-0	-0	-0	0.594444196062713	0.5652368066550512	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.005817282633366089	-0	-0	-0	-0	-0	-0	0.5888648894688842	-0	-0	-0	0.4894093857945718	-0	0.20478624828792893	0.5101450387723011	0.005695820953944135	-0	-0	0.5565939520452274	1	0.5916984476892451	0.4280031443934019	0.0055121030348426235	-0	0.21419764178131273	0.22159936047824272	0.005605771907417822	0.005482962357051175	0.2108984102601864	0.6308985984194959	-0	-0	0.005999919439053228	0.005435466270925743	-0	-0	-0	-0	-0
GO:0071396	-0	-0	0.26084629384679575	0.25723436672413436	0.6101808401271336	-0	0.21983494711663232	0.1951471737045694	0.22416591383280576	0.006964838689539765	0.006502794603441229	-0	-0	-0	-0	-0	-0	-0	0.27114646215577876	0.25699713582549444	-0	-0	-0	-0	-0	-0	0.0060174278864561495	0.25310131047273454	0.21955166449552588	0.25372900489602634	-0	-0	-0	-0	0.7479770506229528	-0	-0	0.5136559357969869	-0	-0	-0	-0	-0	0.5782889091281819	0.6102831268963937	0.2320870814229491	0.006176440989268576	0.00679225924594638	-0	0.2793508879082523	0.24449534440684478	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006596269683227551	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5724627469244461	-0	0.2298373125361204	0.5754574946393032	0.006440535773018396	-0	-0	0.25213849523948034	0.5916984476892451	1	0.4917711575331778	0.0062066223317386714	-0	0.2417591129026655	0.25123029642562333	0.006325637457628805	0.006169700227805089	0.2375645255312771	0.2518626221823732	-0	-0	0.006832086334522483	0.00610962651423811	-0	-0	-0	-0	-0
GO:0071621	-0	-0	0.6018711009144051	0.5949618019634609	0.43910278389206864	0.6327050603677787	0.5815607407873138	0.526124138937069	0.5910721414718358	0.005742005024020115	0.0054242616412730205	-0	-0	-0	-0	-0	-0	-0	0.22273223903570608	0.21309484610074286	-0	-0	-0	-0	-0	-0	0.005082312840245592	0.21040940948613682	0.43178140008739635	0.48635799745076147	-0	-0	-0	-0	0.4928233526547647	-0	-0	0.8999653267773304	-0	-0	-0	-0	-0	0.5649210066799903	0.365791747667226	0.19568017783213187	0.5528403372881204	0.5984818459511461	-0	0.696393915293965	0.4718875221177864	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7069171352973813	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7492668201943217	-0	0.19407844329957077	0.3482924116847165	0.005380873372068899	-0	-0	0.2097435796751837	0.4280031443934019	0.4917711575331778	1	0.8828907863754502	-0	0.20251110343224085	0.2091147354521222	0.8970768275017608	0.9458995813155182	0.19955958008355545	0.4834490978475114	-0	-0	0.005651472831474658	0.979314528822492	-0	-0	-0	-0	-0
GO:0071674	-0	-0	0.6135708121443753	0.6063918860462459	-0	0.6456471227186311	0.5924769922390997	0.5350424669542154	0.6023518452757355	0.005855353150078191	0.005525301870516235	-0	-0	-0	-0	-0	-0	-0	0.0059567777233105424	0.00569408635917504	-0	-0	-0	-0	-0	-0	0.005170911298629953	0.00562096927275276	-0	-0	-0	-0	-0	-0	0.00622018051740836	-0	-0	0.916393432024949	-0	-0	-0	-0	-0	0.5752159896881349	-0	0.005220560778382372	0.5626958770900627	0.6100488952384755	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7202456933761079	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7642571082225142	-0	0.005177082190100011	-0	0.00548028882658043	-0	-0	0.005602846021351731	0.0055121030348426235	0.0062066223317386714	0.8828907863754502	1	-0	0.005406124862828678	0.005585731477903172	0.9133986914977914	0.8941181686226028	0.00532591788472614	-0	-0	-0	0.005761240729862708	0.8866530547492699	-0	-0	-0	-0	-0
GO:0071706	-0	-0	-0	-0	-0	-0	0.34056164572473785	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8007118604907799	-0	-0	-0	0.3264297376388097	0.3487793165341309	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0097191	0.13900951686901508	0.14434843774844516	0.27725162653181684	0.2739446149186252	0.19321169755037565	0.14785706757080844	0.19007932147753695	0.17133756124122076	0.19330859305691375	0.0059724493137208986	0.005629451857572318	0.14482716343295807	0.1492543947332092	0.1454582697735534	0.14425911891777152	0.14195337030900365	0.13552674213247776	0.1330323000041878	0.2866121010510971	0.5196440850307434	0.1345909763449615	0.13107484071027156	0.15077795572410374	0.13502716072753798	0.14567175063253807	-0	0.005262019322523245	0.27014464124134263	0.1898674990368976	0.21490092755328727	0.13606831260049443	-0	-0	-0	0.5686768374613053	0.15559464787088775	0.15029394826043607	0.21033759334148472	0.1397780351802996	0.1472883138718371	0.14350989519426924	0.14926673617338443	-0	0.1844395420792664	0.19323962945993226	0.25055857330227765	0.005383212360513035	0.005845096683061218	0.14760059775641338	0.23300129974677947	0.20823998622425502	0.15011172392466438	0.15839644899767358	0.13807837605050585	-0	-0	0.1480748478312953	0.14449236467113724	0.14641216750319938	0.14076471725845421	0.13173778600278477	0.1497245502553564	0.1359851696629262	0.15089178187090385	0.1344926827823324	0.1533377643907112	0.1516257622233361	0.005699370079007245	0.15631550766792057	0.15204585487676692	0.14558390710601682	-0	0.15601805243333458	0.14686851212606178	-0	0.1398084552445458	0.1519134943624602	-0	0.23094003638654836	0.13461781507053758	0.24843502556648375	0.18365459090533104	0.005582733034423104	0.1501522162343593	0.14432209198185358	0.21779128891319313	0.21419764178131273	0.2417591129026655	0.20251110343224085	0.005406124862828678	-0	1	0.8847046252505777	0.005496197092466103	0.005378091107093598	0.4854348527090174	0.21356055294133114	0.15047211989672835	0.14843150669691116	0.005874566571337563	0.005332386964378111	0.13817004120887783	0.13432426896238034	0.15371024816414067	0.14471232533400782	0.14503908553096734
